song,feature,score,playlist
1,danceability,0.532,2017
1,energy,0.548,2017
1,key,1,2017
1,loudness,-6.521,2017
1,mode,1,2017
1,speechiness,0.0291,2017
1,acousticness,0.174,2017
1,instrumentalness,0.0033,2017
1,liveness,0.108,2017
1,valence,0.443,2017
1,tempo,130.114,2017
1,type,audio_features,2017
1,id,64TjzuxG5PJ7payjphrOC0,2017
1,uri,spotify,2017
1,track_href,https,2017
1,analysis_url,https,2017
1,duration_ms,231469,2017
1,time_signature,4,2017
2,danceability,0.674,2017
2,energy,0.667,2017
2,key,2,2017
2,loudness,-7.385,2017
2,mode,1,2017
2,speechiness,0.0358,2017
2,acousticness,0.206,2017
2,instrumentalness,0.0131,2017
2,liveness,0.1,2017
2,valence,0.78,2017
2,tempo,151.957,2017
2,type,audio_features,2017
2,id,5iYoNasLiEiinDUAkyPjyY,2017
2,uri,spotify,2017
2,track_href,https,2017
2,analysis_url,https,2017
2,duration_ms,347493,2017
2,time_signature,4,2017
3,danceability,0.542,2017
3,energy,0.906,2017
3,key,9,2017
3,loudness,-4.213,2017
3,mode,1,2017
3,speechiness,0.0491,2017
3,acousticness,0.021,2017
3,instrumentalness,0.00043,2017
3,liveness,0.377,2017
3,valence,0.515,2017
3,tempo,120.014,2017
3,type,audio_features,2017
3,id,6CES1554HcWMIVroJfmmBm,2017
3,uri,spotify,2017
3,track_href,https,2017
3,analysis_url,https,2017
3,duration_ms,245456,2017
3,time_signature,4,2017
4,danceability,0.537,2017
4,energy,0.89,2017
4,key,5,2017
4,loudness,-5.191,2017
4,mode,1,2017
4,speechiness,0.0488,2017
4,acousticness,0.117,2017
4,instrumentalness,2.05e-05,2017
4,liveness,0.279,2017
4,valence,0.597,2017
4,tempo,114.088,2017
4,type,audio_features,2017
4,id,2Zd9awmsA8KuF65snhz7YH,2017
4,uri,spotify,2017
4,track_href,https,2017
4,analysis_url,https,2017
4,duration_ms,231387,2017
4,time_signature,4,2017
5,danceability,0.615,2017
5,energy,0.76,2017
5,key,7,2017
5,loudness,-5.602,2017
5,mode,1,2017
5,speechiness,0.0384,2017
5,acousticness,0.26,2017
5,instrumentalness,2.71e-05,2017
5,liveness,0.123,2017
5,valence,0.623,2017
5,tempo,142.987,2017
5,type,audio_features,2017
5,id,4S9tF33xlAHn2P9KxkNqP7,2017
5,uri,spotify,2017
5,track_href,https,2017
5,analysis_url,https,2017
5,duration_ms,222708,2017
5,time_signature,4,2017
6,danceability,0.22,2017
6,energy,0.672,2017
6,key,1,2017
6,loudness,-5.779,2017
6,mode,1,2017
6,speechiness,0.0294,2017
6,acousticness,0.346,2017
6,instrumentalness,0,2017
6,liveness,0.278,2017
6,valence,0.274,2017
6,tempo,82.281,2017
6,type,audio_features,2017
6,id,3nr8t1u68F9Pct8l10i14m,2017
6,uri,spotify,2017
6,track_href,https,2017
6,analysis_url,https,2017
6,duration_ms,154827,2017
6,time_signature,3,2017
7,danceability,0.64,2017
7,energy,0.918,2017
7,key,6,2017
7,loudness,-3.332,2017
7,mode,0,2017
7,speechiness,0.043,2017
7,acousticness,0.00207,2017
7,instrumentalness,0,2017
7,liveness,0.146,2017
7,valence,0.41,2017
7,tempo,112.038,2017
7,type,audio_features,2017
7,id,4CL3xg1ahV85g8hsZqZyga,2017
7,uri,spotify,2017
7,track_href,https,2017
7,analysis_url,https,2017
7,duration_ms,259318,2017
7,time_signature,4,2017
8,danceability,0.443,2017
8,energy,0.719,2017
8,key,5,2017
8,loudness,-5.555,2017
8,mode,1,2017
8,speechiness,0.033,2017
8,acousticness,0.0225,2017
8,instrumentalness,0,2017
8,liveness,0.227,2017
8,valence,0.559,2017
8,tempo,155.895,2017
8,type,audio_features,2017
8,id,0scQIzgcOhnmfqfOTpRUFH,2017
8,uri,spotify,2017
8,track_href,https,2017
8,analysis_url,https,2017
8,duration_ms,212885,2017
8,time_signature,4,2017
9,danceability,0.537,2017
9,energy,0.882,2017
9,key,2,2017
9,loudness,-4.429,2017
9,mode,1,2017
9,speechiness,0.155,2017
9,acousticness,4.72e-05,2017
9,instrumentalness,0.000351,2017
9,liveness,0.103,2017
9,valence,0.545,2017
9,tempo,129.972,2017
9,type,audio_features,2017
9,id,6gLQrU5bvwPf6BTlCSO6x2,2017
9,uri,spotify,2017
9,track_href,https,2017
9,analysis_url,https,2017
9,duration_ms,227107,2017
9,time_signature,4,2017
10,danceability,0.609,2017
10,energy,0.676,2017
10,key,9,2017
10,loudness,-7.296,2017
10,mode,1,2017
10,speechiness,0.0373,2017
10,acousticness,0.0286,2017
10,instrumentalness,1.28e-05,2017
10,liveness,0.243,2017
10,valence,0.753,2017
10,tempo,101.947,2017
10,type,audio_features,2017
10,id,0IQHPicvCyWKKHJGragaJ3,2017
10,uri,spotify,2017
10,track_href,https,2017
10,analysis_url,https,2017
10,duration_ms,184000,2017
10,time_signature,4,2017
11,danceability,0.553,2017
11,energy,0.932,2017
11,key,0,2017
11,loudness,-5.74,2017
11,mode,1,2017
11,speechiness,0.053,2017
11,acousticness,0.00214,2017
11,instrumentalness,4.35e-06,2017
11,liveness,0.0967,2017
11,valence,0.791,2017
11,tempo,139.999,2017
11,type,audio_features,2017
11,id,4xe0FrPoBqELU1p7ZbEFpK,2017
11,uri,spotify,2017
11,track_href,https,2017
11,analysis_url,https,2017
11,duration_ms,213147,2017
11,time_signature,4,2017
12,danceability,0.635,2017
12,energy,0.622,2017
12,key,5,2017
12,loudness,-6.921,2017
12,mode,1,2017
12,speechiness,0.0448,2017
12,acousticness,0.295,2017
12,instrumentalness,8.22e-06,2017
12,liveness,0.184,2017
12,valence,0.481,2017
12,tempo,100.022,2017
12,type,audio_features,2017
12,id,0sigFZxF5f0ebCdHxvNe9h,2017
12,uri,spotify,2017
12,track_href,https,2017
12,analysis_url,https,2017
12,duration_ms,193728,2017
12,time_signature,4,2017
13,danceability,0.487,2017
13,energy,0.91,2017
13,key,5,2017
13,loudness,-4.515,2017
13,mode,1,2017
13,speechiness,0.054,2017
13,acousticness,0.00524,2017
13,instrumentalness,3.88e-05,2017
13,liveness,0.0922,2017
13,valence,0.507,2017
13,tempo,145.926,2017
13,type,audio_features,2017
13,id,0MsB9M0OnluCzOVwqTW5ND,2017
13,uri,spotify,2017
13,track_href,https,2017
13,analysis_url,https,2017
13,duration_ms,225613,2017
13,time_signature,4,2017
14,danceability,0.362,2017
14,energy,0.658,2017
14,key,4,2017
14,loudness,-5.929,2017
14,mode,1,2017
14,speechiness,0.0292,2017
14,acousticness,0.0995,2017
14,instrumentalness,0.0102,2017
14,liveness,0.0602,2017
14,valence,0.155,2017
14,tempo,104.21,2017
14,type,audio_features,2017
14,id,5gXF3XyUkM9BVA8QW7uYUg,2017
14,uri,spotify,2017
14,track_href,https,2017
14,analysis_url,https,2017
14,duration_ms,307213,2017
14,time_signature,4,2017
15,danceability,0.685,2017
15,energy,0.554,2017
15,key,7,2017
15,loudness,-10.473,2017
15,mode,1,2017
15,speechiness,0.115,2017
15,acousticness,0.443,2017
15,instrumentalness,0,2017
15,liveness,0.482,2017
15,valence,0.789,2017
15,tempo,160.002,2017
15,type,audio_features,2017
15,id,3LbO439QNr3IX7Ho39Fq8X,2017
15,uri,spotify,2017
15,track_href,https,2017
15,analysis_url,https,2017
15,duration_ms,201258,2017
15,time_signature,4,2017
16,danceability,0.579,2017
16,energy,0.662,2017
16,key,9,2017
16,loudness,-6.885,2017
16,mode,1,2017
16,speechiness,0.0245,2017
16,acousticness,0.000625,2017
16,instrumentalness,3.89e-06,2017
16,liveness,0.117,2017
16,valence,0.574,2017
16,tempo,102.951,2017
16,type,audio_features,2017
16,id,1crbFuCkGL4kXnAGd63RXq,2017
16,uri,spotify,2017
16,track_href,https,2017
16,analysis_url,https,2017
16,duration_ms,203733,2017
16,time_signature,4,2017
17,danceability,0.409,2017
17,energy,0.948,2017
17,key,1,2017
17,loudness,-2.929,2017
17,mode,1,2017
17,speechiness,0.0482,2017
17,acousticness,0.0619,2017
17,instrumentalness,0.0163,2017
17,liveness,0.293,2017
17,valence,0.567,2017
17,tempo,171.803,2017
17,type,audio_features,2017
17,id,7f8kWK80vRjJ7tmEiwm7p2,2017
17,uri,spotify,2017
17,track_href,https,2017
17,analysis_url,https,2017
17,duration_ms,209816,2017
17,time_signature,4,2017
18,danceability,0.677,2017
18,energy,0.859,2017
18,key,2,2017
18,loudness,-4.833,2017
18,mode,1,2017
18,speechiness,0.0304,2017
18,acousticness,0.157,2017
18,instrumentalness,3.52e-06,2017
18,liveness,0.231,2017
18,valence,0.631,2017
18,tempo,117.014,2017
18,type,audio_features,2017
18,id,5RdsBWfCkVpnegiqP2WdvC,2017
18,uri,spotify,2017
18,track_href,https,2017
18,analysis_url,https,2017
18,duration_ms,204176,2017
18,time_signature,4,2017
19,danceability,0.695,2017
19,energy,0.818,2017
19,key,5,2017
19,loudness,-5.379,2017
19,mode,0,2017
19,speechiness,0.0334,2017
19,acousticness,0.00647,2017
19,instrumentalness,4.87e-06,2017
19,liveness,0.0219,2017
19,valence,0.916,2017
19,tempo,119.965,2017
19,type,audio_features,2017
19,id,0w5Bdu51Ka25Pf3hojsKHh,2017
19,uri,spotify,2017
19,track_href,https,2017
19,analysis_url,https,2017
19,duration_ms,182693,2017
19,time_signature,4,2017
20,danceability,0.61,2017
20,energy,0.856,2017
20,key,10,2017
20,loudness,-3.812,2017
20,mode,0,2017
20,speechiness,0.109,2017
20,acousticness,0.161,2017
20,instrumentalness,0.887,2017
20,liveness,0.125,2017
20,valence,0.726,2017
20,tempo,152.001,2017
20,type,audio_features,2017
20,id,7ckBnwQgVliXftLgHlpx9g,2017
20,uri,spotify,2017
20,track_href,https,2017
20,analysis_url,https,2017
20,duration_ms,180320,2017
20,time_signature,4,2017
21,danceability,0.638,2017
21,energy,0.819,2017
21,key,10,2017
21,loudness,-4.991,2017
21,mode,0,2017
21,speechiness,0.0643,2017
21,acousticness,0.0177,2017
21,instrumentalness,0,2017
21,liveness,0.312,2017
21,valence,0.721,2017
21,tempo,101.031,2017
21,type,audio_features,2017
21,id,4vuJuTLFomqItDrn482nzV,2017
21,uri,spotify,2017
21,track_href,https,2017
21,analysis_url,https,2017
21,duration_ms,187893,2017
21,time_signature,4,2017
22,danceability,0.749,2017
22,energy,0.714,2017
22,key,4,2017
22,loudness,-5.055,2017
22,mode,1,2017
22,speechiness,0.199,2017
22,acousticness,0.102,2017
22,instrumentalness,0.00794,2017
22,liveness,0.173,2017
22,valence,0.782,2017
22,tempo,96.515,2017
22,type,audio_features,2017
22,id,7cXTeKWKBt9IPEado3XGpk,2017
22,uri,spotify,2017
22,track_href,https,2017
22,analysis_url,https,2017
22,duration_ms,189827,2017
22,time_signature,4,2017
23,danceability,0.43,2017
23,energy,0.771,2017
23,key,5,2017
23,loudness,-7.176,2017
23,mode,1,2017
23,speechiness,0.0375,2017
23,acousticness,0.0876,2017
23,instrumentalness,0.0239,2017
23,liveness,0.121,2017
23,valence,0.772,2017
23,tempo,201.001,2017
23,type,audio_features,2017
23,id,4keAoywVf4jxRvXU7ON0hV,2017
23,uri,spotify,2017
23,track_href,https,2017
23,analysis_url,https,2017
23,duration_ms,145893,2017
23,time_signature,4,2017
24,danceability,0.611,2017
24,energy,0.568,2017
24,key,0,2017
24,loudness,-4.607,2017
24,mode,1,2017
24,speechiness,0.034,2017
24,acousticness,0.103,2017
24,instrumentalness,2.05e-06,2017
24,liveness,0.0629,2017
24,valence,0.509,2017
24,tempo,92.12,2017
24,type,audio_features,2017
24,id,6rTtGOV2yg0rpv0qRf10un,2017
24,uri,spotify,2017
24,track_href,https,2017
24,analysis_url,https,2017
24,duration_ms,205483,2017
24,time_signature,4,2017
25,danceability,0.479,2017
25,energy,0.841,2017
25,key,7,2017
25,loudness,-4.579,2017
25,mode,1,2017
25,speechiness,0.0729,2017
25,acousticness,0.0577,2017
25,instrumentalness,0.000516,2017
25,liveness,0.12,2017
25,valence,0.682,2017
25,tempo,104.423,2017
25,type,audio_features,2017
25,id,1SSChGO8EKvvv5vjxAVXti,2017
25,uri,spotify,2017
25,track_href,https,2017
25,analysis_url,https,2017
25,duration_ms,172413,2017
25,time_signature,4,2017
26,danceability,0.565,2017
26,energy,0.849,2017
26,key,0,2017
26,loudness,-3.516,2017
26,mode,0,2017
26,speechiness,0.0517,2017
26,acousticness,0.00868,2017
26,instrumentalness,4.68e-06,2017
26,liveness,0.12,2017
26,valence,0.427,2017
26,tempo,102.034,2017
26,type,audio_features,2017
26,id,6s3GEN8wK0OMzzzZbXj0fu,2017
26,uri,spotify,2017
26,track_href,https,2017
26,analysis_url,https,2017
26,duration_ms,212647,2017
26,time_signature,4,2017
27,danceability,0.517,2017
27,energy,0.511,2017
27,key,4,2017
27,loudness,-8.191,2017
27,mode,1,2017
27,speechiness,0.0339,2017
27,acousticness,0.19,2017
27,instrumentalness,0.00827,2017
27,liveness,0.14,2017
27,valence,0.179,2017
27,tempo,115.022,2017
27,type,audio_features,2017
27,id,28WP0jPuEdz4HTFLIhCzrd,2017
27,uri,spotify,2017
27,track_href,https,2017
27,analysis_url,https,2017
27,duration_ms,238027,2017
27,time_signature,4,2017
28,danceability,0.571,2017
28,energy,0.943,2017
28,key,1,2017
28,loudness,-3.53,2017
28,mode,1,2017
28,speechiness,0.0337,2017
28,acousticness,0.00389,2017
28,instrumentalness,0.417,2017
28,liveness,0.0852,2017
28,valence,0.839,2017
28,tempo,123.005,2017
28,type,audio_features,2017
28,id,5L9W4k48oI54swwQtNBviZ,2017
28,uri,spotify,2017
28,track_href,https,2017
28,analysis_url,https,2017
28,duration_ms,355736,2017
28,time_signature,4,2017
29,danceability,0.66,2017
29,energy,0.638,2017
29,key,0,2017
29,loudness,-4.746,2017
29,mode,1,2017
29,speechiness,0.0826,2017
29,acousticness,0.0573,2017
29,instrumentalness,0.0809,2017
29,liveness,0.267,2017
29,valence,0.842,2017
29,tempo,82.479,2017
29,type,audio_features,2017
29,id,0bGtJEYuETMYNjjximz0CN,2017
29,uri,spotify,2017
29,track_href,https,2017
29,analysis_url,https,2017
29,duration_ms,203840,2017
29,time_signature,4,2017
30,danceability,0.628,2017
30,energy,0.797,2017
30,key,4,2017
30,loudness,-6.103,2017
30,mode,1,2017
30,speechiness,0.0371,2017
30,acousticness,0.0234,2017
30,instrumentalness,3.57e-06,2017
30,liveness,0.112,2017
30,valence,0.497,2017
30,tempo,128.025,2017
30,type,audio_features,2017
30,id,3vTG7B4eu8jsrSQGuxYygG,2017
30,uri,spotify,2017
30,track_href,https,2017
30,analysis_url,https,2017
30,duration_ms,210653,2017
30,time_signature,4,2017
31,danceability,0.663,2017
31,energy,0.873,2017
31,key,0,2017
31,loudness,-4.915,2017
31,mode,1,2017
31,speechiness,0.0328,2017
31,acousticness,0.0268,2017
31,instrumentalness,0.0108,2017
31,liveness,0.261,2017
31,valence,0.962,2017
31,tempo,162.024,2017
31,type,audio_features,2017
31,id,1tzPSule9WZ9B8SujHv8fp,2017
31,uri,spotify,2017
31,track_href,https,2017
31,analysis_url,https,2017
31,duration_ms,175773,2017
31,time_signature,4,2017
32,danceability,0.324,2017
32,energy,0.463,2017
32,key,8,2017
32,loudness,-7.247,2017
32,mode,1,2017
32,speechiness,0.0336,2017
32,acousticness,0.0781,2017
32,instrumentalness,5.63e-06,2017
32,liveness,0.103,2017
32,valence,0.2,2017
32,tempo,125.295,2017
32,type,audio_features,2017
32,id,1pbOvzdkL5iujppWgzBQdS,2017
32,uri,spotify,2017
32,track_href,https,2017
32,analysis_url,https,2017
32,duration_ms,303387,2017
32,time_signature,3,2017
33,danceability,0.608,2017
33,energy,0.746,2017
33,key,0,2017
33,loudness,-8.851,2017
33,mode,1,2017
33,speechiness,0.354,2017
33,acousticness,0.026,2017
33,instrumentalness,2.39e-06,2017
33,liveness,0.043,2017
33,valence,0.745,2017
33,tempo,134.03,2017
33,type,audio_features,2017
33,id,0SYRVn2YF7HBscQEmlkpTI,2017
33,uri,spotify,2017
33,track_href,https,2017
33,analysis_url,https,2017
33,duration_ms,191947,2017
33,time_signature,4,2017
34,danceability,0.355,2017
34,energy,0.906,2017
34,key,4,2017
34,loudness,-3.844,2017
34,mode,0,2017
34,speechiness,0.0352,2017
34,acousticness,0.0299,2017
34,instrumentalness,0.0115,2017
34,liveness,0.0984,2017
34,valence,0.487,2017
34,tempo,127.977,2017
34,type,audio_features,2017
34,id,1F9NynP4S34Ez84AVySFEU,2017
34,uri,spotify,2017
34,track_href,https,2017
34,analysis_url,https,2017
34,duration_ms,349701,2017
34,time_signature,4,2017
35,danceability,0.544,2017
35,energy,0.788,2017
35,key,5,2017
35,loudness,-5.593,2017
35,mode,0,2017
35,speechiness,0.0474,2017
35,acousticness,0.000366,2017
35,instrumentalness,0,2017
35,liveness,0.141,2017
35,valence,0.818,2017
35,tempo,148.121,2017
35,type,audio_features,2017
35,id,7eMpW9I1ZpVs6VQ90naDBh,2017
35,uri,spotify,2017
35,track_href,https,2017
35,analysis_url,https,2017
35,duration_ms,245133,2017
35,time_signature,4,2017
36,danceability,0.759,2017
36,energy,0.743,2017
36,key,9,2017
36,loudness,-5.372,2017
36,mode,0,2017
36,speechiness,0.0451,2017
36,acousticness,0.00379,2017
36,instrumentalness,0.0746,2017
36,liveness,0.0512,2017
36,valence,0.553,2017
36,tempo,115.008,2017
36,type,audio_features,2017
36,id,60ZafhbuNYa32ISjIlJsv1,2017
36,uri,spotify,2017
36,track_href,https,2017
36,analysis_url,https,2017
36,duration_ms,176040,2017
36,time_signature,4,2017
37,danceability,0.537,2017
37,energy,0.757,2017
37,key,3,2017
37,loudness,-3.374,2017
37,mode,1,2017
37,speechiness,0.0274,2017
37,acousticness,0.473,2017
37,instrumentalness,0,2017
37,liveness,0.341,2017
37,valence,0.421,2017
37,tempo,103.882,2017
37,type,audio_features,2017
37,id,2prdNAY0rlnRSEer2WDBMs,2017
37,uri,spotify,2017
37,track_href,https,2017
37,analysis_url,https,2017
37,duration_ms,196400,2017
37,time_signature,4,2017
38,danceability,0.611,2017
38,energy,0.931,2017
38,key,9,2017
38,loudness,-5.043,2017
38,mode,1,2017
38,speechiness,0.0921,2017
38,acousticness,0.00966,2017
38,instrumentalness,0.000125,2017
38,liveness,0.593,2017
38,valence,0.9,2017
38,tempo,122.0,2017
38,type,audio_features,2017
38,id,45CD4jgJgzHzlXVN9QasqM,2017
38,uri,spotify,2017
38,track_href,https,2017
38,analysis_url,https,2017
38,duration_ms,224253,2017
38,time_signature,4,2017
39,danceability,0.471,2017
39,energy,0.924,2017
39,key,8,2017
39,loudness,-3.906,2017
39,mode,1,2017
39,speechiness,0.0586,2017
39,acousticness,0.00301,2017
39,instrumentalness,0,2017
39,liveness,0.313,2017
39,valence,0.725,2017
39,tempo,154.961,2017
39,type,audio_features,2017
39,id,3528IXKpbb7OMjdjWYlbfD,2017
39,uri,spotify,2017
39,track_href,https,2017
39,analysis_url,https,2017
39,duration_ms,177280,2017
39,time_signature,4,2017
40,danceability,0.445,2017
40,energy,0.886,2017
40,key,6,2017
40,loudness,-4.667,2017
40,mode,0,2017
40,speechiness,0.0682,2017
40,acousticness,0.0364,2017
40,instrumentalness,0.015,2017
40,liveness,0.112,2017
40,valence,0.558,2017
40,tempo,164.842,2017
40,type,audio_features,2017
40,id,1A4T3cm5mteRN0nz4AiY7P,2017
40,uri,spotify,2017
40,track_href,https,2017
40,analysis_url,https,2017
40,duration_ms,240613,2017
40,time_signature,4,2017
41,danceability,0.664,2017
41,energy,0.573,2017
41,key,5,2017
41,loudness,-6.519,2017
41,mode,1,2017
41,speechiness,0.0277,2017
41,acousticness,0.613,2017
41,instrumentalness,0.000363,2017
41,liveness,0.0857,2017
41,valence,0.566,2017
41,tempo,76.023,2017
41,type,audio_features,2017
41,id,3d8y0t70g7hw2FOWl9Z4Fm,2017
41,uri,spotify,2017
41,track_href,https,2017
41,analysis_url,https,2017
41,duration_ms,160097,2017
41,time_signature,4,2017
42,danceability,0.746,2017
42,energy,0.839,2017
42,key,9,2017
42,loudness,-4.156,2017
42,mode,0,2017
42,speechiness,0.0298,2017
42,acousticness,0.0046,2017
42,instrumentalness,9.31e-05,2017
42,liveness,0.0897,2017
42,valence,0.757,2017
42,tempo,121.923,2017
42,type,audio_features,2017
42,id,75jDPtDgao3pH9A2XVCWM7,2017
42,uri,spotify,2017
42,track_href,https,2017
42,analysis_url,https,2017
42,duration_ms,213067,2017
42,time_signature,4,2017
43,danceability,0.744,2017
43,energy,0.845,2017
43,key,4,2017
43,loudness,-7.422,2017
43,mode,0,2017
43,speechiness,0.253,2017
43,acousticness,0.759,2017
43,instrumentalness,0.232,2017
43,liveness,0.1,2017
43,valence,0.749,2017
43,tempo,75.221,2017
43,type,audio_features,2017
43,id,6axvnGwB3rtoriGI1lPhTz,2017
43,uri,spotify,2017
43,track_href,https,2017
43,analysis_url,https,2017
43,duration_ms,160000,2017
43,time_signature,4,2017
44,danceability,0.615,2017
44,energy,0.72,2017
44,key,2,2017
44,loudness,-5.979,2017
44,mode,1,2017
44,speechiness,0.0257,2017
44,acousticness,0.00114,2017
44,instrumentalness,6.16e-05,2017
44,liveness,0.693,2017
44,valence,0.432,2017
44,tempo,134.013,2017
44,type,audio_features,2017
44,id,7cXTA09dOatNSY7fiMWgsu,2017
44,uri,spotify,2017
44,track_href,https,2017
44,analysis_url,https,2017
44,duration_ms,213947,2017
44,time_signature,4,2017
45,danceability,0.587,2017
45,energy,0.775,2017
45,key,0,2017
45,loudness,-6.317,2017
45,mode,1,2017
45,speechiness,0.0285,2017
45,acousticness,0.0282,2017
45,instrumentalness,0.00694,2017
45,liveness,0.0843,2017
45,valence,0.645,2017
45,tempo,113.957,2017
45,type,audio_features,2017
45,id,78Y1igr2zmTZ3hbjmsdErD,2017
45,uri,spotify,2017
45,track_href,https,2017
45,analysis_url,https,2017
45,duration_ms,264031,2017
45,time_signature,4,2017
46,danceability,0.619,2017
46,energy,0.623,2017
46,key,0,2017
46,loudness,-5.142,2017
46,mode,0,2017
46,speechiness,0.101,2017
46,acousticness,0.258,2017
46,instrumentalness,0,2017
46,liveness,0.101,2017
46,valence,0.758,2017
46,tempo,94.675,2017
46,type,audio_features,2017
46,id,5rz8Lu3sH0EdLhli7Y8XrB,2017
46,uri,spotify,2017
46,track_href,https,2017
46,analysis_url,https,2017
46,duration_ms,159813,2017
46,time_signature,4,2017
47,danceability,0.426,2017
47,energy,0.887,2017
47,key,0,2017
47,loudness,-5.868,2017
47,mode,1,2017
47,speechiness,0.0302,2017
47,acousticness,0.0637,2017
47,instrumentalness,0.0832,2017
47,liveness,0.21,2017
47,valence,0.497,2017
47,tempo,161.387,2017
47,type,audio_features,2017
47,id,368YNC4pdzisihQ9eTNjlR,2017
47,uri,spotify,2017
47,track_href,https,2017
47,analysis_url,https,2017
47,duration_ms,270387,2017
47,time_signature,3,2017
48,danceability,0.671,2017
48,energy,0.716,2017
48,key,7,2017
48,loudness,-6.578,2017
48,mode,1,2017
48,speechiness,0.0307,2017
48,acousticness,0.107,2017
48,instrumentalness,3.62e-05,2017
48,liveness,0.284,2017
48,valence,0.623,2017
48,tempo,115.995,2017
48,type,audio_features,2017
48,id,4mg7HYMVMmdACnDpEGETiK,2017
48,uri,spotify,2017
48,track_href,https,2017
48,analysis_url,https,2017
48,duration_ms,192614,2017
48,time_signature,4,2017
49,danceability,0.604,2017
49,energy,0.886,2017
49,key,2,2017
49,loudness,-5.018,2017
49,mode,1,2017
49,speechiness,0.0381,2017
49,acousticness,0.0209,2017
49,instrumentalness,0,2017
49,liveness,0.0326,2017
49,valence,0.897,2017
49,tempo,145.021,2017
49,type,audio_features,2017
49,id,6SZpkqRJ4BMUOBBdgLlb7h,2017
49,uri,spotify,2017
49,track_href,https,2017
49,analysis_url,https,2017
49,duration_ms,187264,2017
49,time_signature,4,2017
50,danceability,0.547,2017
50,energy,0.283,2017
50,key,9,2017
50,loudness,-9.046,2017
50,mode,1,2017
50,speechiness,0.0303,2017
50,acousticness,0.172,2017
50,instrumentalness,0.0801,2017
50,liveness,0.0755,2017
50,valence,0.044,2017
50,tempo,135.562,2017
50,type,audio_features,2017
